link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
1,1,183,1,31974.747942666898,19.86823663282271,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.405135 1.94117, 0.692831 1.93744)"
2,1,294,1,13814.071919932645,8.583687673165798,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.405135 1.94117, 0.526924 1.91631)"
3,1,296,1,5404.867463154267,3.358437286809666,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.405135 1.94117, 0.433097 1.9014)"
4,1,297,1,8796.5154650286,5.46591488748717,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.405135 1.94117, 0.347347 1.88711)"
5,2,187,1,18179.50893936518,11.296251220602969,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.807785 1.75973, 0.961264 1.81627)"
6,2,242,1,13482.228365925228,8.377489135872612,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.807785 1.75973, 0.848174 1.6454)"
7,2,243,1,8403.886940115532,5.2219462264751595,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.807785 1.75973, 0.779823 1.68951)"
8,2,245,1,1516.6467685592665,0.9424029531107576,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.807785 1.75973, 0.819591 1.75289)"
9,3,200,1,6339.570934004096,3.939236540447697,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.223694 2.35562, 0.23985 2.30094)"
10,3,235,1,3117.4774800020587,1.9371155131930227,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.223694 2.35562, 0.21748 2.38296)"
11,3,318,1,7424.067079184028,4.613112878064318,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.223694 2.35562, 0.270297 2.40347)"
12,3,320,1,5768.992201802669,3.584694472145519,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.223694 2.35562, 0.218102 2.4072)"
13,4,67,1,5517.763576803837,3.428587853905227,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.759939 2.32891, 0.731977 2.36992)"
14,4,153,1,5899.022875507825,3.66549198771411,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.759939 2.32891, 0.710229 2.34755)"
