link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
1,1,170,1,10704.530141342217,6.651503188476156,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.23715 2.56378, 1.25579 2.65823)"
2,1,269,1,22621.99455416096,14.056690664596022,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.23715 2.56378, 1.37634 2.41528)"
3,1,329,1,6274.105817613302,3.8985583019208514,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.23715 2.56378, 1.24461 2.61971)"
4,1,348,1,24847.61631675163,15.439631349964355,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.23715 2.56378, 1.13152 2.36681)"
5,2,204,1,5662.528852253253,3.5185410492830935,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.556129 1.89829, 0.605838 1.88711)"
6,2,209,1,12617.959199465993,7.84045583870779,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.556129 1.89829, 0.44366 1.91383)"
7,2,219,1,14307.976385447566,8.890586442546365,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.556129 1.89829, 0.581605 1.77216)"
8,2,221,1,14844.744763962588,9.224119678851324,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.556129 1.89829, 0.688481 1.88027)"
9,3,155,1,17009.576606040173,10.569287164949715,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.861844 1.82124, 0.992954 1.74233)"
10,3,161,1,12093.377608730372,7.5144951400762885,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.861844 1.82124, 0.929574 1.73612)"
11,3,195,1,4063.7662787632694,2.5251135737403345,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.861844 1.82124, 0.892913 1.84051)"
12,3,346,1,13305.963015032758,8.267962652412018,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.861844 1.82124, 0.871165 1.70194)"
13,4,298,1,12354.033508892078,7.676459610083686,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.21292 2.11888, 1.22348 2.00828)"
14,4,299,1,10636.2458658791,6.609073201361491,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.21292 2.11888, 1.22348 2.02381)"
15,4,303,1,6600.048823007296,4.10109039917438,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.21292 2.11888, 1.22348 2.17729)"
16,4,312,1,6567.098838911145,4.0806161773839875,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.21292 2.11888, 1.21106 2.17791)"
17,5,264,1,10903.059361549029,6.774863833341016,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.19366 1.24585, 1.12717 1.17377)"
18,5,270,1,1515.1948512336764,0.9415007712687664,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.19366 1.24585, 1.18123 1.24026)"
19,5,272,1,840.8860517213919,0.5225036671687723,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.19366 1.24585, 1.1862 1.2471)"
20,5,273,1,3127.7307877915223,1.9434866391138743,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.19366 1.24585, 1.20795 1.22162)"
21,6,68,1,20378.75742426469,12.66280427023792,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.49129 1.66963, 1.6746 1.6659)"
22,6,69,1,13020.254257373848,8.090431019780686,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.49129 1.66963, 1.60811 1.67833)"
23,6,70,1,7663.218179737968,4.761714851888333,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.49129 1.66963, 1.55219 1.70194)"
24,6,71,1,4154.507052802493,2.5814974168308082,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.49129 1.66963, 1.48881 1.70691)"
25,7,86,1,13678.68441774765,8.499561570424927,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (2.28852 1.39871, 2.32891 1.51491)"
26,7,87,1,12880.3282921275,8.003484839827198,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (2.28852 1.39871, 2.37613 1.47452)"
27,7,88,1,3814.1109377651883,2.3699845512851163,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (2.28852 1.39871, 2.32269 1.40182)"
28,7,89,1,11458.849656283532,7.120216769783596,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (2.28852 1.39871, 2.38856 1.37386)"
29,8,99,1,19456.923461900435,12.090001778306906,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.7473 0.553643, 1.69759 0.385872)"
30,8,117,1,18171.133900539302,11.291047199808185,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.7473 0.553643, 1.68951 0.400785)"
31,8,121,1,14588.261641385821,9.064748059071311,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.7473 0.553643, 1.61743 0.535002)"
32,8,134,1,5081.546039848368,3.157534169192569,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.7473 0.553643, 1.75662 0.508904)"
33,9,83,1,3754.653028001866,2.3330390271800034,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.6659 0.290802, 1.65844 0.25787)"
34,9,84,1,1801.6926404921144,1.1195226866244017,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.6659 0.290802, 1.65223 0.282103)"
35,9,95,1,1491.624089236656,0.9268545423817566,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.6659 0.290802, 1.66279 0.303851)"
36,9,97,1,2077.245748397825,1.2907438753761327,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.6659 0.290802, 1.64726 0.28956)"
37,10,172,1,11077.633719085567,6.883339579632376,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.26387 0.431233, 1.23218 0.336784)"
38,10,175,1,12705.17866675255,7.894651637784777,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.26387 0.431233, 1.25269 0.317521)"
39,10,238,1,4504.312053827799,2.7988567076116913,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.26387 0.431233, 1.22348 0.428126)"
