link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
9586,1,205,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3930542 33.6985959)"
9588,1,206,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3927642 33.6988181)"
9590,1,207,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3937095 33.6984505)"
9592,1,208,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3934996 33.6982334)"
9429,1,384,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3943551 33.6975295)"
9431,1,385,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3947776 33.6972972)"
9433,1,386,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3941689 33.6976799)"
9594,1,843,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.378801 33.686285)"
8003,1,845,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.380317 33.684203)"
8005,1,847,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.382388 33.683473)"
8007,1,909,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.388767 33.681088)"
9435,1,1462,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.398938 33.701386)"
9437,1,1465,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.398953 33.700587)"
9439,1,1466,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.398979 33.699171)"
9441,1,1467,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.398955 33.7004331)"
9443,1,1468,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.399056 33.6971423)"
9620,1,1958,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.390438 33.688403)"
9622,1,1959,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.39037 33.688665)"
9624,1,1960,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.391875 33.6857944)"
8009,1,1961,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.392117 33.685257)"
9626,1,1962,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.391982 33.6855415)"
8011,1,1963,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.392765 33.684326)"
9445,1,2346,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.4010942 33.6884962)"
9447,1,2347,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.40123 33.69002)"
9596,1,2930,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.391469 33.699717)"
9449,1,2960,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3976115 33.6971245)"
9451,1,3099,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.400432 33.69795)"
9453,1,3102,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.4015217 33.6915285)"
9455,1,3106,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,329.89008834329206,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3994002 33.6891923)"
9598,1,3161,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.393193 33.699745)"
9457,1,3162,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.394753 33.700431)"
9600,1,3163,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3925791 33.6995138)"
9602,1,3641,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3920971 33.6993323)"
9604,1,3642,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3906892 33.6984198)"
9606,1,3643,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3924653 33.6990528)"
9459,1,3954,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3948689 33.6976994)"
9608,1,3955,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3897807 33.6976677)"
9610,1,3956,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3913506 33.699103)"
9628,1,4118,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3919515 33.6856057)"
9612,1,4375,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.389871 33.697594)"
9461,1,4627,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,425.3999999999999,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.399536 33.698129)"
8013,1,4972,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.388716 33.684533)"
9614,1,4979,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,0.0,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.3893463 33.6968176)"
9616,1,4980,1,0.0,0.0,15,9.32056788,0.0,0,0,0.2,1.5,1,1,99999,94.30852621565704,0,"LINESTRING (-84.39134079821427 33.69264312142857, -84.390285 33.694473)"
