link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
52203,1,1359,1,544.1753507657015,0.33813572692265254,20,12.42742384,1.6325260522971043,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.739364 32.895984)"
52326,1,1360,1,223.84774253756828,0.1390928843734502,20,12.42742384,0.6715432276127048,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.736763 32.892992)"
52328,1,1361,1,221.94388674320243,0.13790988028831846,20,12.42742384,0.6658316602296072,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.7367099 32.8928786)"
52330,1,1362,1,148.64139608238122,0.09236171106315709,20,12.42742384,0.44592418824714364,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.736007 32.893409)"
52355,1,1363,1,90.42946311911113,0.05619040297209486,20,12.42742384,0.27128838935733335,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.735061 32.894005)"
668,1,1364,1,340.6110978163953,0.21164644998346857,20,12.42742384,1.0218332934491856,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.7310268 32.8945343)"
52351,1,1365,1,262.46278910035966,0.16308722153203156,20,12.42742384,0.7873883673010789,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.7319488 32.8945317)"
670,1,1368,1,334.2808418242548,0.20771300149393843,20,12.42742384,1.0028425254727644,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.731037 32.894395)"
672,1,1369,1,455.94422792981703,0.2833113126684337,20,12.42742384,1.367832683789451,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.730518 32.89587)"
674,1,1370,1,567.0944372013253,0.3523770223826695,20,12.42742384,1.7012833116039756,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.728503 32.894568)"
676,1,1371,1,563.7592518634423,0.3503046291420348,20,12.42742384,1.6912777555903267,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.7285035 32.8944313)"
52332,1,1523,1,256.09620628141823,0.1591312005427183,20,12.42742384,0.7682886188442546,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.736711 32.892139)"
52357,1,1524,1,76.09538687860775,0.0472835987911863,20,12.42742384,0.22828616063582324,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.7349822 32.8938905)"
52353,1,1525,1,256.05140255696193,0.15910336072984077,20,12.42742384,0.7681542076708857,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.7319511 32.89441)"
678,1,1529,1,610.1028057523976,0.37910125004809275,20,12.42742384,1.8303084172571924,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.728344 32.89137)"
680,1,1890,1,471.6363924286293,0.2930619958670196,20,12.42742384,1.4149091772858877,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.730646 32.896223)"
52205,1,2490,1,559.1757455181287,0.34745656326079555,20,12.42742384,1.6775272365543858,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.739535 32.896008)"
52334,1,2491,1,595.6479468003963,0.37011939478320083,20,12.42742384,1.7869438404011888,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.739257 32.896887)"
52336,1,2561,1,581.768860928048,0.36149530921250206,20,12.42742384,1.7453065827841436,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.739089 32.896859)"
52207,1,3526,1,597.7847828212703,0.3714471664292631,20,12.42742384,1.7933543484638106,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.736617 32.888351)"
682,1,3626,1,622.796016635853,0.3869884652316186,20,12.42742384,1.8683880499075587,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.728247 32.891267)"
52338,1,7390,1,670.3930073538407,0.4165639376103501,20,12.42742384,2.011179022061522,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.731837 32.899026)"
24630,1,7392,1,686.890968525308,0.426815320892607,20,12.42742384,2.060672905575924,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.732358 32.89933)"
24632,1,7394,1,854.108454710586,0.5307197078992544,20,12.42742384,2.5623253641317576,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.732892 32.900973)"
52340,1,12582,1,327.1553923488014,0.20328544145351599,20,12.42742384,0.981466177046404,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.736812 32.891253)"
52209,1,12583,1,395.5632939492953,0.2457922464794856,20,12.42742384,1.1866898818478857,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.7367351 32.8904225)"
52211,1,12732,1,469.47717448242423,0.2917203167027628,20,12.42742384,1.4084315234472726,0,0,0.6,1.3,1,1,99999,0.0,0,"LINESTRING (-96.73441505862068 32.89339903275861, -96.736554 32.889578)"
38662,2,487,1,405.82758022138466,0.2521701941301308,20,12.42742384,1.217482740664154,0,0,0.6,1.3,1,1,99999,0.0608047069391954,0,"LINESTRING (-96.8594284789474 32.86948026666666, -96.861746 32.866393)"
