link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
25311,1,1185,1,382.1965058707649,0.23748648879091114,15,9.32056788,1.5287860234830595,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8886325 42.9999086)"
25578,1,1186,1,317.1610872594906,0.19707525274925786,15,9.32056788,1.2686443490379624,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8896866 42.999197)"
25313,1,1187,1,433.6836543513766,0.2694791991446038,15,9.32056788,1.7347346174055063,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8883469 43.00037)"
25580,1,1427,1,295.1045223989944,0.18336990468079736,15,9.32056788,1.1804180895959775,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8902827 42.9987975)"
25582,1,1428,1,222.86294383234372,0.1384809573069356,15,9.32056788,0.8914517753293748,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8887632 42.9984694)"
25560,1,1429,1,129.59625425861648,0.0805275791682407,15,9.32056788,0.5183850170344658,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8877357 42.997481)"
25592,1,1430,1,73.8608065528785,0.045895091498924095,15,9.32056788,0.295443226211514,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8883886 42.9971279)"
25562,1,1431,1,152.30100538799869,0.09463569251245772,15,9.32056788,0.6092040215519947,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8866616 42.9964383)"
25564,1,1432,1,286.68229681201296,0.1781365633191327,15,9.32056788,1.1467291872480516,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8854335 42.9952452)"
25566,1,1433,1,433.7709374338587,0.26953343447242895,15,9.32056788,1.7350837497354346,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8842712 42.9941274)"
25315,1,1920,1,497.45513018397173,0.3091050556029004,15,9.32056788,1.9898205207358868,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8946374 42.9967638)"
25584,1,2003,1,290.0015422402166,0.18019905193446795,15,9.32056788,1.1600061689608663,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8913372 42.9980839)"
25317,1,2004,1,331.3210635664798,0.20587387597802814,15,9.32056788,1.325284254265919,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8922431 42.9977042)"
25594,1,2005,1,82.1108025565597,0.05102141409308146,15,9.32056788,0.3284432102262388,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.889543 42.9964914)"
25586,1,2006,1,168.6082392301482,0.1047685630321425,15,9.32056788,0.6744329569205927,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8904938 42.9959782)"
25319,1,3379,1,417.7291943467948,0.25956553266978694,15,9.32056788,1.6709167773871791,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8935824 42.9971635)"
25321,1,3380,1,406.7657686410525,0.25275315883595295,15,9.32056788,1.6270630745642098,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-87.88853371142858 42.99647218857143, -87.8931823 42.9951224)"
