link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
1,1,31,1,12674.475588627283,7.875573582106506,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.974312 1.85107, 1.08119 1.89084)"
2,1,32,1,10266.280558936756,6.37918684612124,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.974312 1.85107, 1.0613 1.88214)"
3,1,159,1,8438.983314338924,5.243754156572835,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.974312 1.85107, 0.907826 1.81441)"
4,1,161,1,4706.3311038478705,2.9243858375780576,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.974312 1.85107, 1.01532 1.86163)"
5,2,31,1,9628.936456496502,5.983158597000325,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.15575 1.93495, 1.08119 1.89084)"
6,2,32,1,12027.486153833534,7.4735519864252025,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.15575 1.93495, 1.0613 1.88214)"
7,2,37,1,13329.22633063646,8.28241784249224,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.15575 1.93495, 1.11101 1.82373)"
8,2,216,1,5192.210824979612,3.2262982495803327,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.15575 1.93495, 1.20111 1.94614)"
9,3,42,1,12598.10405409047,7.8281183926892215,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.28811 1.19366, 1.30178 1.30613)"
10,3,44,1,10943.519447343459,6.800004627576186,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.28811 1.19366, 1.30115 1.29121)"
11,3,61,1,1125.5255345246906,0.6993708815568436,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.28811 1.19366, 1.27816 1.19179)"
12,3,62,1,1672.6580992047614,1.0393441405823267,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.28811 1.19366, 1.2763 1.18434)"
13,4,70,1,9063.083949901289,5.631553276437105,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.54535 1.10232, 1.61308 1.05696)"
14,4,71,1,9811.133387404663,6.096370802567925,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.54535 1.10232, 1.45712 1.10045)"
15,4,75,1,9502.940938063677,5.904868416906109,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.54535 1.10232, 1.60998 1.04639)"
16,4,82,1,4504.2984567143485,2.798848258736096,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.54535 1.10232, 1.51863 1.07187)"
17,5,73,1,3151.129169472436,1.9580257555721203,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.91445 0.707744, 1.89705 0.730113)"
18,5,77,1,720.9391933401686,0.44797195952388474,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.91445 0.707744, 1.90824 0.705879)"
19,5,78,1,977.172426825424,0.6071883050352469,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.91445 0.707744, 1.91569 0.699044)"
20,5,96,1,10529.505071903424,6.5427473820966515,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (1.91445 0.707744, 1.98591 0.645606)"
21,6,193,1,4025.191983076078,2.5011445580648455,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.661762 0.649956, 0.638771 0.621994)"
22,6,194,1,25087.44756207952,15.588655947207876,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.661762 0.649956, 0.484671 0.789765)"
23,6,195,1,5299.095381844199,3.2927133991848834,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.661762 0.649956, 0.643742 0.605838)"
24,6,198,1,25221.507099747894,15.671956889002882,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.661762 0.649956, 0.47535 0.779201)"
25,7,179,1,12125.104442059743,7.534209329327392,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.608324 1.06193, 0.600246 0.953186)"
26,7,200,1,5315.121863380527,3.302671817875979,1,999999,,,0,0,,0,4,1,0,-1,0.0,"LINESTRING (0.608324 1.06193, 0.655548 1.06938)"
