link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
4409,1,5125,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0585985 39.7899295)"
4411,1,5126,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0566495 39.7907084)"
4413,1,5598,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0593329 39.789636)"
4415,1,5707,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0625593 39.7874205)"
4417,1,5708,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0618136 39.7885998)"
4419,1,5709,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0556339 39.7910604)"
4421,1,5710,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0557681 39.7910607)"
4423,1,5712,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0593386 39.7910702)"
4425,1,5713,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0604 39.791073)"
4427,1,5714,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0561994 39.7910619)"
4429,1,6892,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0566473 39.790882)"
4431,1,6893,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0587261 39.7900471)"
4433,1,6894,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0593461 39.789798)"
4435,1,6895,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0613153 39.7890071)"
4437,1,6897,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0615674 39.7887795)"
4439,1,6898,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0612183 39.7888824)"
4441,1,7670,1,0.0,0.0,20,12.42742384,0.0,0,0,0.5,1.5,1,1,99999,0.0,0,"LINESTRING (-105.0659353075472 39.79414692075472, -105.0616758 39.7887062)"
