link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
1,1,117,1,556.7119440739863,0.34592562421488704,1,9000,30.63180947465758,19.033718085077457,0,1,,0.15,4,1,7074.9,2.001895725,1.090458488,"LINESTRING (-117.88014171370772 33.871155530597115, -117.8788459556524 33.866265873896694)"
2,2,87,1,623.0028628013217,0.3871169937995214,1,9000,34.27931661721295,21.300173245754227,0,1,,0.15,4,1,9662.5,2.001895725,1.090458488,"LINESTRING (-117.81516143365 33.85017260317939, -117.82041419826294 33.84665693703933)"
3,3,74,1,937.1732583961078,0.5823339122846061,1,9000,51.565828614804154,32.041510492209476,0,1,,0.15,4,1,7669.0,2.001895725,1.090458488,"LINESTRING (-117.83104413507152 33.75977191943139, -117.83059661334968 33.76819189376001)"
4,4,233,1,587.5855297219435,0.3651096286191505,1,9000,32.33055835805151,20.089271377500825,0,1,,0.15,4,1,12173.8,2.001895725,1.090458488,"LINESTRING (-117.86754231924492 33.76795292347166, -117.8706861876761 33.7725457051798)"
5,5,165,1,1065.912813649172,0.6623291620472815,1,9000,58.64943005418682,36.44305500220012,0,1,,0.15,4,1,2586.8,2.001895725,1.090458488,"LINESTRING (-118.01096501268532 33.77459957583318, -118.0000947428427 33.77139898006113)"
6,6,213,1,170.0626166396071,0.10567227350317965,1,9000,9.357308976604003,5.814360436101405,0,1,,0.15,4,1,6576.6,2.001895725,1.090458488,"LINESTRING (-118.00780339093008 33.856026422497266, -118.0059687030936 33.855893259670424)"
7,7,253,1,1757.9379323406151,1.092334703878991,1,9000,96.7265394337844,60.10306653451004,0,1,,0.15,4,1,7137.1,2.001895725,1.090458488,"LINESTRING (-118.0062965112362 33.87094380579418, -117.99065148453744 33.86193367345452)"
8,8,411,1,737.0711305603448,0.45799590550184854,1,5400,44.22426783362069,27.47967752804472,0,1,,0.15,4,1,722.1,2.001895725,1.0,"LINESTRING (-117.99815155196224 33.86975452355336, -117.99811209630984 33.86312597395058)"
9,9,379,1,911.539793329946,0.5664059759466279,1,5400,54.69238759979675,33.98426357527331,0,1,,0.15,4,1,1187.032944,2.001895725,1.0,"LINESTRING (-117.9682645117656 33.87004674197874, -117.9593376704107 33.86654505282847)"
10,9,395,1,855.2202522347386,0.5314105485694376,1,5400,51.31321513408432,31.884543801081108,0,1,,0.15,4,1,1050.467056,2.001895725,1.0,"LINESTRING (-117.9682645117656 33.87004674197874, -117.97635292050708 33.86629845500099)"
11,10,338,1,912.7697326801476,0.5671702267265759,1,5400,54.76618396080885,34.03011849391176,0,1,,0.15,4,1,69.2,2.001895725,1.0,"LINESTRING (-117.93289692864228 33.87029465609758, -117.92431629030835 33.86621764722209)"
12,10,362,1,920.2488766894281,0.5718175629074206,1,5400,55.21493260136569,34.3089578854432,0,1,,0.15,4,1,80.1,2.001895725,1.0,"LINESTRING (-117.93289692864228 33.87029465609758, -117.9418596706288 33.866673945758656)"
13,11,309,1,376.18139813865025,0.23374886483816365,1,5400,22.570883888319013,14.024892692568674,0,1,,0.15,4,1,485.8,2.001895725,1.0,"LINESTRING (-117.8894374833817 33.86648073492989, -117.8894374833817 33.86309765911809)"
14,12,275,1,580.2869706137838,0.36057450297251287,1,5400,34.817218236827024,21.634409713035446,0,1,,0.15,4,1,488.2,2.001895725,1.0,"LINESTRING (-117.86208231585849 33.876164267361666, -117.86288423012498 33.870988275277895)"
15,13,262,1,209.85704336209528,0.13039944533914233,1,5400,12.591422601725716,7.82394485345691,0,1,,0.15,4,1,37.0,2.001895725,1.0,"LINESTRING (-117.8469260602827 33.85379420063564, -117.84910968194303 33.85327136164654)"
16,14,257,1,866.1894190573967,0.5382264897768009,1,5400,51.9713651434438,32.29349913054681,0,1,,0.15,4,1,125.2,2.001895725,1.0,"LINESTRING (-117.81271820695166 33.81065634873629, -117.82209024486636 33.81044900276473)"
17,15,254,1,822.7024061634941,0.5112048455661912,1,5400,49.36214436980964,30.672205009212988,0,1,,0.15,4,1,407.1,2.001895725,1.0,"LINESTRING (-117.81828544628792 33.787763625592554, -117.82718750000042 33.78781891785164)"
18,16,263,1,821.0121218368337,0.5101545489684179,1,5400,49.260727310210015,30.609187389472506,0,1,,0.15,4,1,249.0,2.001895725,1.0,"LINESTRING (-117.85184439178566 33.760027646129686, -117.85163704581409 33.76740916271736)"
