link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
631,1,846,1,191.18116697174761,0.11879476491713847,5,3.10685596,2.294174003660971,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5069699 37.7417305)"
633,1,847,1,191.8975767510714,0.11923992242227958,5,3.10685596,2.3027709210128564,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5069564 37.7416159)"
635,1,848,1,276.9018284156237,0.17205924690595134,5,3.10685596,3.322821940987484,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5072137 37.7435376)"
571,1,849,1,287.0877540003909,0.1783885033618694,5,3.10685596,3.44505304800469,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5066893 37.7398173)"
573,1,850,1,464.8109292271455,0.28882083911861106,5,3.10685596,5.577731150725746,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5064642 37.7379584)"
575,1,851,1,250.40838737963784,0.1555969449461505,5,3.10685596,3.0049006485556538,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5067422 37.7402742)"
577,1,852,1,561.1745469005693,0.34869856394582216,5,3.10685596,6.734094562806831,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5063394 37.7370289)"
579,1,853,1,440.06872399923225,0.27344670734539145,5,3.10685596,5.280824687990786,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5054483 37.7380033)"
581,1,854,1,715.9487472741554,0.44487103239474285,5,3.10685596,8.591384967289864,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5061475 37.7355774)"
621,1,869,1,644.8254706306103,0.40067696734724195,5,3.10685596,7.737905647567323,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5077128 37.7472541)"
637,1,927,1,82.01053534535221,0.05095911078165721,5,3.10685596,0.9841264241442264,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5057097 37.7417338)"
657,1,928,1,22.31718808815077,0.013867292236662714,5,3.10685596,0.2678062570578092,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5046382 37.741781)"
639,1,929,1,167.22426725849087,0.10390860058066716,5,3.10685596,2.0066912071018903,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.506688 37.7416908)"
583,1,930,1,432.9009968432693,0.26899287710693165,5,3.10685596,5.194811962119231,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5043749 37.7380507)"
585,1,931,1,708.7397825825499,0.44039157827590814,5,3.10685596,8.504877390990597,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5052774 37.7355655)"
587,1,932,1,729.1036795324785,0.4530451486525399,5,3.10685596,8.749244154389741,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5052646 37.7353815)"
589,1,933,1,645.5987376930226,0.40115745441797424,5,3.10685596,7.747184852316271,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5053175 37.7361365)"
557,1,1480,1,297.75528104742114,0.18501701383636843,5,3.10685596,3.5730633725690533,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5014239 37.7419226)"
559,1,2020,1,477.8022782473584,0.2968933092120736,5,3.10685596,5.7336273389683,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5022344 37.7381451)"
591,1,2021,1,445.9911661087172,0.2771267514066122,5,3.10685596,5.351893993304606,0,0,0.5,1.8,1,1,99999,0.0,0,"LINESTRING (-122.50481015294118 37.74192862156863, -122.5033075 37.7380978)"
