link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,free_speed,vdf_free_speed_mph,vdf_fftt,vdf_toll,link_type,vdf_alpha,vdf_beta,vdf_plf,lanes,capacity,ref_volume,obs_volume,geometry
20360,1,6662,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-74.01002047884614 40.6573345346154, -74.0103806 40.6553946)"
20362,1,8749,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-74.01002047884614 40.6573345346154, -74.0104989 40.655281)"
20364,1,16101,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-74.01002047884614 40.6573345346154, -74.0138978 40.655473)"
20366,1,16171,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-74.01002047884614 40.6573345346154, -74.0135004 40.6558561)"
20368,1,16172,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-74.01002047884614 40.6573345346154, -74.0127303 40.6565984)"
44275,2,4554,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9308772 40.8464278)"
44277,2,4555,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9313766 40.8463704)"
44279,2,4577,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9317027 40.8461551)"
44281,2,4578,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9314952 40.8457232)"
44283,2,4579,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9294477 40.8474401)"
44246,2,4586,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9278971 40.8454545)"
44315,2,4587,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9300035 40.845972)"
42940,2,4590,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9272666 40.844827)"
42942,2,4592,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.927006 40.8450365)"
44285,2,4606,1,0.0,0.0,5,3.10685596,0.0,0,0,0.25,1.5,1,1,99999,0.0,0,"LINESTRING (-73.93005280555555 40.84547428333334, -73.9296134 40.847633)"
